PID,ID,app_dt,target,Org_class_new,Org_new,perf_type,mob,threshold_dpd,observe_month,sample_flag,channel_new,ind
10000039,117,20240318,0,Bank,微众银行,dpd,9,60,9,mob9_dpd60,api,微众银行#mob9_dpd60#api
10000039,118,20240619,0,Rate36,拍拍贷,dpd,3,60,3,mob3_dpd60,h5,拍拍贷#mob3_dpd60#h5
10000039,118,20240619,0,Rate36,美团月付,dpd,9,60,9,mob9_dpd60,api,美团月付#mob9_dpd60#api
10000039,119,20240801,1,Rate24,分期乐,dpd,9,30,9,mob9_dpd30,api,分期乐#mob9_dpd30#api
10000039,119,20240801,0,Rate36,美团月付,dpd,12,30,12,mob12_dpd30,h5,美团月付#mob12_dpd30#h5
10000040,120,20240525,0,Rate36,拍拍贷,dpd,3,60,3,mob3_dpd60,h5,拍拍贷#mob3_dpd60#h5
10000040,121,20250118,0,Rate24,分期乐,dpd,3,60,3,mob3_dpd60,api,分期乐#mob3_dpd60#api
10000040,122,20250728,0,Rate24,零钱罐,fpd,,60,,fpd60,小程序,零钱罐#fpd60#小程序
10000040,122,20250728,0,Rate36,美团月付,fpd,,60,,fpd60,api,美团月付#fpd60#api
10000041,123,20250614,0,Rate24,分期乐,dpd,6,30,6,mob6_dpd30,小程序,分期乐#mob6_dpd30#小程序
10000041,124,20250218,1,Rate24,分期乐,dpd,12,60,12,mob12_dpd60,小程序,分期乐#mob12_dpd60#小程序
10000041,125,20251113,0,Rate36,美团月付,fpd,,60,,fpd60,h5,美团月付#fpd60#h5
10000041,125,20251113,0,Bank,微众银行,fpd,,30,,fpd30,api,微众银行#fpd30#api
10000041,125,20251113,0,Rate24,零钱罐,dpd,6,30,6,mob6_dpd30,小程序,零钱罐#mob6_dpd30#小程序
10000042,126,20250425,1,Rate36,拍拍贷,dpd,9,60,9,mob9_dpd60,api,拍拍贷#mob9_dpd60#api
10000042,127,20240424,-2,Rate24,零钱罐,dpd,12,30,12,mob12_dpd30,api,零钱罐#mob12_dpd30#api
10000042,128,20250926,0,Rate24,分期乐,dpd,9,60,9,mob9_dpd60,api,分期乐#mob9_dpd60#api
10000042,128,20250926,0,Rate36,美团月付,dpd,6,30,6,mob6_dpd30,api,美团月付#mob6_dpd30#api
10000043,129,20250415,0,Rate36,拍拍贷,dpd,12,60,12,mob12_dpd60,api,拍拍贷#mob12_dpd60#api
10000043,129,20250415,0,Rate24,零钱罐,dpd,12,30,12,mob12_dpd30,小程序,零钱罐#mob12_dpd30#小程序
10000043,129,20250415,1,Rate24,分期乐,dpd,9,60,9,mob9_dpd60,api,分期乐#mob9_dpd60#api
10000043,130,20250623,1,Rate36,拍拍贷,dpd,9,60,9,mob9_dpd60,h5,拍拍贷#mob9_dpd60#h5
10000043,130,20250623,-2,Rate24,分期乐,dpd,6,30,6,mob6_dpd30,小程序,分期乐#mob6_dpd30#小程序
10000043,131,20250411,0,Bank,微众银行,dpd,12,30,12,mob12_dpd30,京东白条,微众银行#mob12_dpd30#京东白条
10000043,131,20250411,0,Rate36,美团月付,fpd,,30,,fpd30,api,美团月付#fpd30#api
10000043,131,20250411,0,Rate24,分期乐,fpd,,30,,fpd30,api,分期乐#fpd30#api
10000044,132,20250413,0,Bank,微众银行,dpd,12,30,12,mob12_dpd30,京东白条,微众银行#mob12_dpd30#京东白条
10000044,133,20240522,0,Bank,微众银行,fpd,,60,,fpd60,京东白条,微众银行#fpd60#京东白条
10000044,133,20240522,0,Rate24,零钱罐,dpd,9,30,9,mob9_dpd30,api,零钱罐#mob9_dpd30#api
10000044,134,20250403,0,Rate36,美团月付,dpd,6,60,6,mob6_dpd60,h5,美团月付#mob6_dpd60#h5
10000045,135,20251020,0,Rate36,拍拍贷,fpd,,60,,fpd60,h5,拍拍贷#fpd60#h5
10000045,136,20241001,0,Rate24,零钱罐,dpd,12,60,12,mob12_dpd60,小程序,零钱罐#mob12_dpd60#小程序
10000045,137,20250517,0,Rate36,拍拍贷,dpd,6,30,6,mob6_dpd30,api,拍拍贷#mob6_dpd30#api
10000045,137,20250517,0,Rate24,分期乐,fpd,,60,,fpd60,小程序,分期乐#fpd60#小程序
10000045,137,20250517,0,Bank,百信银行,dpd,12,30,12,mob12_dpd30,api,百信银行#mob12_dpd30#api
10000046,138,20240314,1,Rate24,零钱罐,fpd,,60,,fpd60,小程序,零钱罐#fpd60#小程序
10000046,138,20240314,0,Bank,微众银行,dpd,3,30,3,mob3_dpd30,京东白条,微众银行#mob3_dpd30#京东白条
10000046,138,20240314,0,Bank,微众银行,dpd,6,30,6,mob6_dpd30,京东白条,微众银行#mob6_dpd30#京东白条
10000046,139,20241114,1,Rate36,美团月付,dpd,12,30,12,mob12_dpd30,h5,美团月付#mob12_dpd30#h5
10000046,139,20241114,0,Rate24,分期乐,dpd,6,30,6,mob6_dpd30,小程序,分期乐#mob6_dpd30#小程序
10000046,139,20241114,0,Bank,微众银行,dpd,3,60,3,mob3_dpd60,京东白条,微众银行#mob3_dpd60#京东白条
10000046,140,20250114,0,Bank,微众银行,dpd,3,60,3,mob3_dpd60,api,微众银行#mob3_dpd60#api
10000046,140,20250114,0,Rate24,零钱罐,dpd,9,60,9,mob9_dpd60,小程序,零钱罐#mob9_dpd60#小程序
10000046,140,20250114,0,Rate24,零钱罐,fpd,,60,,fpd60,小程序,零钱罐#fpd60#小程序
10000047,141,20260214,0,Bank,微众银行,fpd,,30,,fpd30,api,微众银行#fpd30#api
10000047,141,20260214,1,Bank,微众银行,dpd,3,60,3,mob3_dpd60,京东白条,微众银行#mob3_dpd60#京东白条
10000047,141,20260214,0,Bank,微众银行,fpd,,30,,fpd30,api,微众银行#fpd30#api
10000047,142,20240812,0,Rate24,分期乐,dpd,6,60,6,mob6_dpd60,小程序,分期乐#mob6_dpd60#小程序
10000047,143,20240913,0,Rate24,零钱罐,dpd,9,60,9,mob9_dpd60,api,零钱罐#mob9_dpd60#api
10000047,143,20240913,0,Bank,微众银行,dpd,3,60,3,mob3_dpd60,京东白条,微众银行#mob3_dpd60#京东白条
10000048,144,20241216,0,Bank,百信银行,fpd,,30,,fpd30,api,百信银行#fpd30#api
10000048,144,20241216,1,Rate24,分期乐,dpd,12,30,12,mob12_dpd30,小程序,分期乐#mob12_dpd30#小程序
10000048,145,20260222,0,Rate36,拍拍贷,dpd,3,30,3,mob3_dpd30,api,拍拍贷#mob3_dpd30#api
10000048,145,20260222,0,Rate24,分期乐,dpd,9,60,9,mob9_dpd60,api,分期乐#mob9_dpd60#api
10000048,145,20260222,0,Rate24,分期乐,dpd,3,30,3,mob3_dpd30,小程序,分期乐#mob3_dpd30#小程序
10000048,146,20251116,0,Rate36,拍拍贷,dpd,9,60,9,mob9_dpd60,api,拍拍贷#mob9_dpd60#api
10000048,146,20251116,0,Rate36,美团月付,dpd,9,30,9,mob9_dpd30,api,美团月付#mob9_dpd30#api
10000049,147,20240318,0,Rate36,美团月付,dpd,3,60,3,mob3_dpd60,api,美团月付#mob3_dpd60#api
10000049,147,20240318,0,Rate24,零钱罐,dpd,12,60,12,mob12_dpd60,api,零钱罐#mob12_dpd60#api
10000049,147,20240318,0,Bank,百信银行,dpd,12,60,12,mob12_dpd60,api,百信银行#mob12_dpd60#api
10000049,148,20240824,0,Rate36,美团月付,dpd,12,30,12,mob12_dpd30,api,美团月付#mob12_dpd30#api
10000049,148,20240824,0,Bank,百信银行,dpd,12,30,12,mob12_dpd30,api,百信银行#mob12_dpd30#api
10000049,148,20240824,0,Bank,微众银行,dpd,3,30,3,mob3_dpd30,京东白条,微众银行#mob3_dpd30#京东白条
10000049,149,20251028,0,Bank,微众银行,dpd,9,30,9,mob9_dpd30,京东白条,微众银行#mob9_dpd30#京东白条
10000049,149,20251028,0,Rate24,分期乐,dpd,9,60,9,mob9_dpd60,api,分期乐#mob9_dpd60#api
10000049,149,20251028,0,Rate36,拍拍贷,dpd,9,60,9,mob9_dpd60,api,拍拍贷#mob9_dpd60#api
10000050,150,20240404,0,Rate36,拍拍贷,dpd,6,30,6,mob6_dpd30,api,拍拍贷#mob6_dpd30#api
10000050,151,20251120,0,Rate36,拍拍贷,fpd,,60,,fpd60,h5,拍拍贷#fpd60#h5
10000050,151,20251120,0,Rate24,分期乐,fpd,,30,,fpd30,api,分期乐#fpd30#api
10000050,151,20251120,0,Rate36,美团月付,fpd,,30,,fpd30,api,美团月付#fpd30#api
10000050,152,20240907,1,Rate36,拍拍贷,dpd,3,60,3,mob3_dpd60,h5,拍拍贷#mob3_dpd60#h5
10000050,152,20240907,0,Rate24,零钱罐,dpd,9,60,9,mob9_dpd60,小程序,零钱罐#mob9_dpd60#小程序
10000051,153,20260106,0,Rate36,美团月付,dpd,3,30,3,mob3_dpd30,api,美团月付#mob3_dpd30#api
10000051,153,20260106,1,Bank,百信银行,dpd,9,30,9,mob9_dpd30,api,百信银行#mob9_dpd30#api
10000051,153,20260106,0,Rate24,分期乐,dpd,3,30,3,mob3_dpd30,api,分期乐#mob3_dpd30#api
10000051,154,20241023,0,Rate36,拍拍贷,dpd,3,30,3,mob3_dpd30,h5,拍拍贷#mob3_dpd30#h5
10000051,155,20250102,0,Rate36,拍拍贷,dpd,9,30,9,mob9_dpd30,h5,拍拍贷#mob9_dpd30#h5
10000051,155,20250102,0,Bank,微众银行,dpd,3,30,3,mob3_dpd30,京东白条,微众银行#mob3_dpd30#京东白条
10000052,156,20250624,0,Rate36,美团月付,dpd,6,30,6,mob6_dpd30,h5,美团月付#mob6_dpd30#h5
10000052,156,20250624,1,Rate36,美团月付,dpd,6,60,6,mob6_dpd60,h5,美团月付#mob6_dpd60#h5
10000052,157,20240622,0,Rate24,分期乐,dpd,6,60,6,mob6_dpd60,小程序,分期乐#mob6_dpd60#小程序
10000052,157,20240622,0,Rate36,拍拍贷,dpd,3,60,3,mob3_dpd60,api,拍拍贷#mob3_dpd60#api
10000052,158,20250428,0,Rate36,拍拍贷,dpd,3,30,3,mob3_dpd30,api,拍拍贷#mob3_dpd30#api
10000052,158,20250428,0,Bank,微众银行,fpd,,60,,fpd60,京东白条,微众银行#fpd60#京东白条
10000053,159,20250319,0,Rate36,拍拍贷,dpd,9,30,9,mob9_dpd30,api,拍拍贷#mob9_dpd30#api
10000053,159,20250319,0,Bank,百信银行,dpd,6,30,6,mob6_dpd30,api,百信银行#mob6_dpd30#api
10000053,160,20250925,0,Rate24,分期乐,dpd,6,30,6,mob6_dpd30,小程序,分期乐#mob6_dpd30#小程序
10000053,160,20250925,0,Rate24,零钱罐,dpd,3,30,3,mob3_dpd30,api,零钱罐#mob3_dpd30#api
10000053,161,20260204,0,Rate24,零钱罐,dpd,6,60,6,mob6_dpd60,api,零钱罐#mob6_dpd60#api
10000053,161,20260204,0,Rate24,分期乐,dpd,3,30,3,mob3_dpd30,api,分期乐#mob3_dpd30#api
10000053,161,20260204,0,Rate24,分期乐,dpd,9,30,9,mob9_dpd30,api,分期乐#mob9_dpd30#api
10000054,162,20250625,0,Rate36,拍拍贷,dpd,12,30,12,mob12_dpd30,api,拍拍贷#mob12_dpd30#api
10000054,162,20250625,0,Rate36,美团月付,dpd,9,30,9,mob9_dpd30,api,美团月付#mob9_dpd30#api
10000054,163,20241205,1,Rate36,拍拍贷,dpd,9,30,9,mob9_dpd30,h5,拍拍贷#mob9_dpd30#h5
10000054,163,20241205,0,Rate36,拍拍贷,fpd,,30,,fpd30,h5,拍拍贷#fpd30#h5
10000054,164,20241209,-2,Bank,百信银行,fpd,,60,,fpd60,api,百信银行#fpd60#api
10000054,164,20241209,0,Rate36,美团月付,dpd,3,60,3,mob3_dpd60,api,美团月付#mob3_dpd60#api
10000054,164,20241209,0,Bank,微众银行,fpd,,30,,fpd30,京东白条,微众银行#fpd30#京东白条
10000055,165,20250104,0,Rate36,拍拍贷,dpd,6,30,6,mob6_dpd30,api,拍拍贷#mob6_dpd30#api
10000055,165,20250104,0,Rate36,拍拍贷,dpd,12,30,12,mob12_dpd30,h5,拍拍贷#mob12_dpd30#h5
10000055,165,20250104,0,Rate36,拍拍贷,dpd,6,60,6,mob6_dpd60,api,拍拍贷#mob6_dpd60#api
10000055,166,20251012,0,Bank,微众银行,dpd,3,60,3,mob3_dpd60,api,微众银行#mob3_dpd60#api
10000055,166,20251012,0,Rate36,拍拍贷,dpd,3,30,3,mob3_dpd30,api,拍拍贷#mob3_dpd30#api
10000055,166,20251012,0,Rate36,拍拍贷,dpd,9,60,9,mob9_dpd60,api,拍拍贷#mob9_dpd60#api
10000055,167,20241021,1,Bank,百信银行,dpd,3,60,3,mob3_dpd60,京东白条,百信银行#mob3_dpd60#京东白条
10000056,168,20240708,0,Bank,百信银行,fpd,,30,,fpd30,京东白条,百信银行#fpd30#京东白条
10000056,169,20241124,0,Bank,百信银行,fpd,,30,,fpd30,京东白条,百信银行#fpd30#京东白条
10000056,170,20240317,0,Bank,百信银行,dpd,12,30,12,mob12_dpd30,京东白条,百信银行#mob12_dpd30#京东白条
10000057,171,20240518,0,Rate36,拍拍贷,dpd,6,60,6,mob6_dpd60,api,拍拍贷#mob6_dpd60#api
10000057,171,20240518,0,Rate24,零钱罐,dpd,6,30,6,mob6_dpd30,小程序,零钱罐#mob6_dpd30#小程序
10000057,172,20240527,1,Rate36,拍拍贷,dpd,9,30,9,mob9_dpd30,api,拍拍贷#mob9_dpd30#api
10000057,172,20240527,1,Bank,微众银行,dpd,9,60,9,mob9_dpd60,京东白条,微众银行#mob9_dpd60#京东白条
10000057,173,20250913,0,Rate24,零钱罐,dpd,12,60,12,mob12_dpd60,小程序,零钱罐#mob12_dpd60#小程序
10000057,173,20250913,0,Rate24,零钱罐,fpd,,30,,fpd30,小程序,零钱罐#fpd30#小程序
10000057,173,20250913,-2,Rate24,分期乐,dpd,3,60,3,mob3_dpd60,小程序,分期乐#mob3_dpd60#小程序
10000058,174,20250810,0,Rate24,分期乐,dpd,3,60,3,mob3_dpd60,小程序,分期乐#mob3_dpd60#小程序
10000058,174,20250810,-2,Bank,百信银行,fpd,,60,,fpd60,api,百信银行#fpd60#api
10000058,175,20250728,0,Bank,百信银行,dpd,12,60,12,mob12_dpd60,api,百信银行#mob12_dpd60#api
10000058,176,20250216,0,Rate36,美团月付,dpd,12,60,12,mob12_dpd60,api,美团月付#mob12_dpd60#api
10000058,176,20250216,-2,Rate24,分期乐,dpd,6,60,6,mob6_dpd60,api,分期乐#mob6_dpd60#api
10000058,176,20250216,0,Bank,百信银行,dpd,3,60,3,mob3_dpd60,api,百信银行#mob3_dpd60#api
10000059,177,20250818,1,Rate24,分期乐,dpd,9,60,9,mob9_dpd60,小程序,分期乐#mob9_dpd60#小程序
10000059,178,20240609,0,Rate24,分期乐,fpd,,30,,fpd30,api,分期乐#fpd30#api
10000059,178,20240609,0,Rate36,拍拍贷,dpd,9,60,9,mob9_dpd60,h5,拍拍贷#mob9_dpd60#h5
10000059,179,20251207,0,Bank,微众银行,fpd,,30,,fpd30,api,微众银行#fpd30#api
10000060,180,20250305,0,Rate36,美团月付,dpd,12,60,12,mob12_dpd60,h5,美团月付#mob12_dpd60#h5
10000060,181,20260107,0,Bank,百信银行,dpd,3,30,3,mob3_dpd30,api,百信银行#mob3_dpd30#api
10000060,181,20260107,0,Rate24,零钱罐,fpd,,30,,fpd30,api,零钱罐#fpd30#api
10000060,181,20260107,-2,Bank,百信银行,fpd,,30,,fpd30,京东白条,百信银行#fpd30#京东白条
10000060,182,20240606,0,Rate36,美团月付,dpd,3,30,3,mob3_dpd30,h5,美团月付#mob3_dpd30#h5
10000060,182,20240606,0,Rate36,拍拍贷,dpd,6,60,6,mob6_dpd60,api,拍拍贷#mob6_dpd60#api
10000061,183,20250221,0,Rate24,零钱罐,fpd,,30,,fpd30,api,零钱罐#fpd30#api
10000061,184,20250702,0,Rate36,拍拍贷,dpd,3,60,3,mob3_dpd60,h5,拍拍贷#mob3_dpd60#h5
10000061,184,20250702,1,Rate24,分期乐,dpd,12,30,12,mob12_dpd30,api,分期乐#mob12_dpd30#api
10000061,185,20250218,0,Rate24,分期乐,dpd,12,60,12,mob12_dpd60,小程序,分期乐#mob12_dpd60#小程序
10000061,185,20250218,0,Bank,微众银行,dpd,3,30,3,mob3_dpd30,京东白条,微众银行#mob3_dpd30#京东白条
10000062,186,20250127,0,Rate36,美团月付,fpd,,30,,fpd30,h5,美团月付#fpd30#h5
10000062,186,20250127,0,Rate36,美团月付,dpd,9,60,9,mob9_dpd60,h5,美团月付#mob9_dpd60#h5
10000062,186,20250127,1,Rate24,零钱罐,dpd,6,30,6,mob6_dpd30,小程序,零钱罐#mob6_dpd30#小程序
10000062,187,20240622,0,Rate36,拍拍贷,dpd,12,60,12,mob12_dpd60,h5,拍拍贷#mob12_dpd60#h5
10000062,187,20240622,0,Bank,百信银行,dpd,3,30,3,mob3_dpd30,api,百信银行#mob3_dpd30#api
10000062,187,20240622,0,Rate36,美团月付,dpd,9,60,9,mob9_dpd60,api,美团月付#mob9_dpd60#api
10000062,188,20241212,0,Rate24,零钱罐,dpd,12,30,12,mob12_dpd30,小程序,零钱罐#mob12_dpd30#小程序
10000062,188,20241212,0,Rate24,零钱罐,dpd,6,60,6,mob6_dpd60,api,零钱罐#mob6_dpd60#api
10000063,189,20240802,0,Rate36,拍拍贷,fpd,,30,,fpd30,api,拍拍贷#fpd30#api
10000063,189,20240802,1,Rate36,美团月付,dpd,12,30,12,mob12_dpd30,api,美团月付#mob12_dpd30#api
10000063,189,20240802,0,Bank,微众银行,dpd,6,30,6,mob6_dpd30,api,微众银行#mob6_dpd30#api
10000063,190,20241024,0,Rate24,零钱罐,dpd,6,30,6,mob6_dpd30,api,零钱罐#mob6_dpd30#api
10000063,190,20241024,0,Bank,百信银行,fpd,,30,,fpd30,京东白条,百信银行#fpd30#京东白条
10000063,190,20241024,0,Bank,微众银行,dpd,12,60,12,mob12_dpd60,api,微众银行#mob12_dpd60#api
10000063,191,20250701,0,Bank,百信银行,dpd,6,60,6,mob6_dpd60,京东白条,百信银行#mob6_dpd60#京东白条
10000063,191,20250701,0,Rate24,零钱罐,dpd,12,30,12,mob12_dpd30,小程序,零钱罐#mob12_dpd30#小程序
10000064,192,20250620,0,Rate36,拍拍贷,dpd,12,30,12,mob12_dpd30,h5,拍拍贷#mob12_dpd30#h5
10000064,192,20250620,0,Rate24,零钱罐,dpd,12,60,12,mob12_dpd60,api,零钱罐#mob12_dpd60#api
10000064,192,20250620,0,Rate24,分期乐,fpd,,30,,fpd30,小程序,分期乐#fpd30#小程序
10000064,193,20250519,0,Rate36,美团月付,dpd,9,30,9,mob9_dpd30,h5,美团月付#mob9_dpd30#h5
10000064,193,20250519,0,Bank,微众银行,dpd,6,30,6,mob6_dpd30,京东白条,微众银行#mob6_dpd30#京东白条
10000064,194,20241106,0,Bank,百信银行,dpd,6,30,6,mob6_dpd30,api,百信银行#mob6_dpd30#api
10000065,195,20260221,0,Rate36,拍拍贷,fpd,,60,,fpd60,api,拍拍贷#fpd60#api
10000065,195,20260221,0,Bank,百信银行,fpd,,30,,fpd30,api,百信银行#fpd30#api
10000065,195,20260221,0,Rate36,拍拍贷,dpd,3,30,3,mob3_dpd30,h5,拍拍贷#mob3_dpd30#h5
10000065,196,20240505,-2,Rate24,零钱罐,dpd,6,60,6,mob6_dpd60,小程序,零钱罐#mob6_dpd60#小程序
10000065,196,20240505,1,Rate36,美团月付,dpd,12,30,12,mob12_dpd30,h5,美团月付#mob12_dpd30#h5
10000065,197,20241107,1,Rate36,拍拍贷,dpd,9,60,9,mob9_dpd60,h5,拍拍贷#mob9_dpd60#h5
10000065,197,20241107,-2,Rate24,分期乐,fpd,,30,,fpd30,小程序,分期乐#fpd30#小程序
10000066,198,20240523,0,Bank,百信银行,dpd,9,30,9,mob9_dpd30,京东白条,百信银行#mob9_dpd30#京东白条
10000066,199,20241128,0,Bank,百信银行,dpd,9,30,9,mob9_dpd30,京东白条,百信银行#mob9_dpd30#京东白条
10000066,200,20260208,0,Rate36,美团月付,dpd,3,60,3,mob3_dpd60,h5,美团月付#mob3_dpd60#h5
10000067,201,20241126,0,Bank,百信银行,dpd,12,30,12,mob12_dpd30,api,百信银行#mob12_dpd30#api
10000067,201,20241126,1,Rate24,零钱罐,dpd,12,30,12,mob12_dpd30,api,零钱罐#mob12_dpd30#api
10000067,201,20241126,0,Rate24,分期乐,dpd,9,60,9,mob9_dpd60,api,分期乐#mob9_dpd60#api
10000067,202,20251226,0,Bank,百信银行,dpd,3,30,3,mob3_dpd30,api,百信银行#mob3_dpd30#api
10000067,202,20251226,1,Rate36,拍拍贷,fpd,,30,,fpd30,h5,拍拍贷#fpd30#h5
10000067,202,20251226,0,Rate36,美团月付,dpd,12,30,12,mob12_dpd30,api,美团月付#mob12_dpd30#api
10000067,203,20250222,0,Bank,微众银行,dpd,6,60,6,mob6_dpd60,api,微众银行#mob6_dpd60#api
10000067,203,20250222,0,Bank,微众银行,dpd,3,60,3,mob3_dpd60,api,微众银行#mob3_dpd60#api
10000067,203,20250222,1,Rate24,零钱罐,dpd,12,30,12,mob12_dpd30,api,零钱罐#mob12_dpd30#api
10000068,204,20250704,0,Rate24,分期乐,dpd,9,30,9,mob9_dpd30,小程序,分期乐#mob9_dpd30#小程序
10000068,204,20250704,0,Rate24,零钱罐,dpd,9,60,9,mob9_dpd60,小程序,零钱罐#mob9_dpd60#小程序
10000068,204,20250704,-2,Rate36,拍拍贷,dpd,9,30,9,mob9_dpd30,h5,拍拍贷#mob9_dpd30#h5
10000068,205,20250109,0,Bank,百信银行,dpd,9,30,9,mob9_dpd30,api,百信银行#mob9_dpd30#api
10000068,205,20250109,0,Rate24,零钱罐,dpd,12,30,12,mob12_dpd30,小程序,零钱罐#mob12_dpd30#小程序
10000068,205,20250109,0,Rate36,美团月付,dpd,12,60,12,mob12_dpd60,h5,美团月付#mob12_dpd60#h5
10000068,206,20240919,0,Bank,微众银行,dpd,12,30,12,mob12_dpd30,京东白条,微众银行#mob12_dpd30#京东白条
10000068,206,20240919,0,Rate24,分期乐,fpd,,60,,fpd60,api,分期乐#fpd60#api
10000069,207,20250928,0,Rate24,零钱罐,fpd,,60,,fpd60,小程序,零钱罐#fpd60#小程序
10000069,208,20260223,1,Rate36,拍拍贷,fpd,,60,,fpd60,h5,拍拍贷#fpd60#h5
10000069,209,20240912,0,Rate36,美团月付,fpd,,60,,fpd60,api,美团月付#fpd60#api
10000070,210,20250907,0,Bank,微众银行,dpd,9,30,9,mob9_dpd30,api,微众银行#mob9_dpd30#api
10000070,211,20240927,1,Rate24,分期乐,dpd,9,30,9,mob9_dpd30,api,分期乐#mob9_dpd30#api
10000070,211,20240927,1,Rate24,零钱罐,dpd,6,30,6,mob6_dpd30,小程序,零钱罐#mob6_dpd30#小程序
10000070,212,20250808,1,Rate36,拍拍贷,fpd,,60,,fpd60,api,拍拍贷#fpd60#api
10000070,212,20250808,1,Rate36,拍拍贷,dpd,6,30,6,mob6_dpd30,api,拍拍贷#mob6_dpd30#api
10000070,212,20250808,0,Bank,微众银行,dpd,9,30,9,mob9_dpd30,api,微众银行#mob9_dpd30#api
10000071,213,20250910,1,Rate24,零钱罐,dpd,3,30,3,mob3_dpd30,api,零钱罐#mob3_dpd30#api
10000071,213,20250910,0,Rate24,零钱罐,dpd,9,30,9,mob9_dpd30,小程序,零钱罐#mob9_dpd30#小程序
10000071,214,20250128,1,Rate24,零钱罐,dpd,9,30,9,mob9_dpd30,小程序,零钱罐#mob9_dpd30#小程序
10000071,214,20250128,0,Bank,微众银行,dpd,6,30,6,mob6_dpd30,京东白条,微众银行#mob6_dpd30#京东白条
10000071,215,20250816,0,Rate36,美团月付,dpd,12,30,12,mob12_dpd30,h5,美团月付#mob12_dpd30#h5
10000071,215,20250816,0,Rate24,分期乐,dpd,9,60,9,mob9_dpd60,小程序,分期乐#mob9_dpd60#小程序
10000071,215,20250816,0,Bank,百信银行,dpd,3,30,3,mob3_dpd30,api,百信银行#mob3_dpd30#api
10000072,216,20240908,0,Rate36,拍拍贷,dpd,9,60,9,mob9_dpd60,h5,拍拍贷#mob9_dpd60#h5
10000072,216,20240908,0,Rate24,零钱罐,fpd,,60,,fpd60,小程序,零钱罐#fpd60#小程序
10000072,216,20240908,0,Bank,百信银行,dpd,6,30,6,mob6_dpd30,api,百信银行#mob6_dpd30#api
10000072,217,20240401,0,Rate24,零钱罐,fpd,,60,,fpd60,小程序,零钱罐#fpd60#小程序
10000072,217,20240401,-2,Rate24,零钱罐,dpd,6,60,6,mob6_dpd60,小程序,零钱罐#mob6_dpd60#小程序
10000072,217,20240401,0,Rate24,分期乐,fpd,,60,,fpd60,小程序,分期乐#fpd60#小程序
10000072,218,20240513,0,Bank,百信银行,dpd,9,30,9,mob9_dpd30,api,百信银行#mob9_dpd30#api
10000072,218,20240513,0,Bank,微众银行,fpd,,60,,fpd60,京东白条,微众银行#fpd60#京东白条
10000073,219,20250128,0,Rate36,拍拍贷,dpd,3,30,3,mob3_dpd30,api,拍拍贷#mob3_dpd30#api
10000073,220,20251213,-2,Bank,微众银行,dpd,6,30,6,mob6_dpd30,京东白条,微众银行#mob6_dpd30#京东白条
10000073,221,20240620,0,Bank,微众银行,dpd,9,30,9,mob9_dpd30,京东白条,微众银行#mob9_dpd30#京东白条
10000073,221,20240620,0,Rate24,零钱罐,dpd,9,60,9,mob9_dpd60,小程序,零钱罐#mob9_dpd60#小程序
10000073,221,20240620,0,Bank,微众银行,dpd,6,30,6,mob6_dpd30,api,微众银行#mob6_dpd30#api
10000074,222,20250108,0,Bank,百信银行,fpd,,30,,fpd30,api,百信银行#fpd30#api
10000074,222,20250108,1,Bank,微众银行,dpd,9,60,9,mob9_dpd60,api,微众银行#mob9_dpd60#api
10000074,222,20250108,0,Bank,百信银行,dpd,3,30,3,mob3_dpd30,京东白条,百信银行#mob3_dpd30#京东白条
10000074,223,20250722,-2,Bank,微众银行,dpd,6,30,6,mob6_dpd30,api,微众银行#mob6_dpd30#api
10000074,224,20240722,0,Rate24,零钱罐,dpd,12,60,12,mob12_dpd60,小程序,零钱罐#mob12_dpd60#小程序
10000074,224,20240722,0,Rate24,分期乐,fpd,,30,,fpd30,小程序,分期乐#fpd30#小程序
10000074,224,20240722,0,Rate24,零钱罐,dpd,6,30,6,mob6_dpd30,api,零钱罐#mob6_dpd30#api
10000075,225,20250818,0,Rate36,美团月付,dpd,3,60,3,mob3_dpd60,h5,美团月付#mob3_dpd60#h5
10000075,226,20241022,0,Rate24,分期乐,fpd,,60,,fpd60,api,分期乐#fpd60#api
10000075,226,20241022,0,Rate24,零钱罐,dpd,12,60,12,mob12_dpd60,api,零钱罐#mob12_dpd60#api
10000075,227,20251017,0,Rate36,拍拍贷,fpd,,30,,fpd30,h5,拍拍贷#fpd30#h5
10000076,228,20250411,0,Bank,百信银行,dpd,12,30,12,mob12_dpd30,京东白条,百信银行#mob12_dpd30#京东白条
10000076,229,20250421,0,Rate36,美团月付,dpd,12,30,12,mob12_dpd30,api,美团月付#mob12_dpd30#api
10000076,230,20240724,0,Rate24,分期乐,dpd,6,30,6,mob6_dpd30,小程序,分期乐#mob6_dpd30#小程序
10000077,231,20250224,0,Rate36,拍拍贷,fpd,,30,,fpd30,api,拍拍贷#fpd30#api
10000077,231,20250224,0,Rate36,美团月付,dpd,6,60,6,mob6_dpd60,api,美团月付#mob6_dpd60#api
10000077,231,20250224,1,Rate36,拍拍贷,dpd,6,30,6,mob6_dpd30,h5,拍拍贷#mob6_dpd30#h5
10000077,232,20251106,0,Bank,百信银行,fpd,,60,,fpd60,京东白条,百信银行#fpd60#京东白条
